genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
HLF	-1.70229600352437	6.83415760737774	-30.5836881296206	1.43595643994974e-140	4.35138315136286e-140	310.002866047759
FOXL1	-1.37470582250299	5.58977267527222	-30.5096008719942	4.31480739416297e-140	1.26906099828323e-139	308.902905241417
SUB1	2.84527874050382	10.3318665327076	29.3771488590374	8.73469643774757e-133	2.49562755364216e-132	292.084177864366
DNMT1	1.88314033306892	8.44218904866413	29.1999445770268	1.21503592935984e-131	3.37509980377732e-131	289.45237345411
DAP	1.59900040781626	9.87425102170846	28.385458431928	2.17681686866729e-126	5.88328883423593e-126	277.360630146531
SNAPC5	-0.750000435695546	5.1111362948389	-28.0927033094589	1.67762790930641e-124	4.41481028764844e-124	273.017659004121
ZBTB17	1.11491870968426	7.72047655101209	28.0169735943648	5.15978590776983e-124	1.32302202763329e-123	271.894604967291
LASS2	2.08365899531675	10.7665687024565	27.8740795524481	4.296500893231e-123	1.07412522330775e-122	269.776000954235
SIM1	-1.28720087261772	5.37126068866317	-27.5271488808953	7.35719660922408e-121	1.79443819737173e-120	264.635209291594
HIST1H2AL	-0.664470298867061	4.82980532451964	-27.0080040104075	1.60368674114529e-117	3.81830176463165e-117	256.951902922075
CEBPB	2.4084273467281	11.0437995328032	26.8164501916688	2.72591572989776e-116	6.33933890673897e-116	254.120258482743
RFX4	-0.665530345948026	5.27648771803819	-26.1088635005445	9.38579232833827e-112	2.13313462007688e-111	243.679284548762
E4F1	1.47745804254215	7.37722309681597	25.4310201780559	2.01557574744569e-107	4.47905721654598e-107	233.710857759761
HCFC1	0.932755710004681	8.89240869152326	25.0751083826767	3.73437659577364e-105	8.11820999081226e-105	228.492558480898
SOX3	-0.592873965699852	5.22791531872963	-24.9100804199616	4.18788251670852e-104	8.91038833342239e-104	226.077074033751
LOC100130354	-0.499851653452102	5.45565583091322	-24.4953696213607	1.79769140043372e-101	3.74519041757025e-101	220.019524164851
ELSPBP1	-0.799917936331599	6.5300520327373	-23.6253923587882	5.61877917531703e-96	1.14668962761572e-95	207.377455465675
ZFX	-0.63646305992902	4.57602783324237	-23.4494344700418	7.17586929607265e-95	1.43517385921453e-94	204.832551774059
ZNF175	-0.930666264247254	7.53631896314143	-23.1059313294044	1.02315506402794e-92	2.00618640005478e-92	199.877278870828
ZKSCAN5	-0.688041981396431	5.42328108613842	-22.7413014883541	1.94100717019332e-90	3.73270609652562e-90	194.636993238838
PARP1	1.16485345759439	9.82600857552052	22.6493071488556	7.26651416891282e-90	1.37104040922883e-89	193.318280009077
DMRT1	-0.829150616559569	5.09540185705453	-22.639132410913	8.40808363542932e-90	1.5570525250795e-89	193.172514269064
JUNB	2.25182196735448	9.59085900591575	22.1378311260315	1.09007179920721e-86	1.98194872583128e-86	186.012852745376
SREBF1	2.19430484076452	8.96329387771497	21.8048121012461	1.24301815665163e-84	2.21967527973506e-84	181.281833365258
KDM1	1.0925311558531	8.98818106492996	21.786825065289	1.60443868681562e-84	2.81480471371162e-84	181.026903558742
HDAC5	1.07389241313152	7.88091391888451	21.5973443174753	2.35149845243761e-83	4.05430767661656e-83	178.345265275006
ZNF80	-0.317703477636136	4.35234591359589	-21.0642568376736	4.314097239955e-80	7.31202922026271e-80	170.840222797209
IRF7	1.99367314224707	8.53734149754876	20.6634840255614	1.17730660000493e-77	1.96217766667488e-77	165.238783986648
CSRNP3	-0.957598201953017	5.56922673810478	-19.9845850704971	1.44567255822719e-73	2.3699550134872e-73	155.837067528957
PTH	-0.306054550596628	4.46491784618854	-19.9050049120193	4.3265539236345e-73	6.97831278005564e-73	154.742594060579
IRF9	1.53596756250131	10.0202367733133	19.8133978516824	1.52503643881753e-72	2.42069276002783e-72	153.484768711194
SUPT6H	1.12502890361278	7.98906255738375	19.5244049808819	7.99850083706228e-71	1.24976575579098e-70	149.53144247128
ALS2CR8	-0.527441192587596	4.6677201732985	-18.9764600705261	1.36814327610433e-67	2.10483580939128e-67	142.09992513684
TAF10	0.894586680550708	10.4008526256929	18.7486817718008	2.94424820794992e-66	4.46098213325746e-66	139.036639432042
KDM4C	-0.591676835745116	5.5706381622213	-18.7123596765991	4.79606538277357e-66	7.15830654145309e-66	138.549621675108
HIST1H3G	0.769754782016095	6.79978196273974	18.5717769756339	3.15803653814075e-65	4.64417137961876e-65	136.668502556751
ACP5	1.78955824856261	8.74642504704564	17.7727944281232	1.25679425103239e-60	1.82144094352521e-60	126.098855816011
CREB3L2	1.60138775025227	9.75924221641164	17.7114676843347	2.8087049949359e-60	4.01243570705129e-60	125.296473007493
PDCD11	0.747068601562999	8.25015227051074	17.5657595295534	1.88800294218706e-59	2.6591590735029e-59	123.395369734119
NCOA1	1.0141109255165	9.61650660040879	17.5557644896478	2.15103406030797e-59	2.98754730598329e-59	123.265237097707
ZNF135	-0.951540050774302	6.03482183977744	-17.2701983305924	8.80000416553435e-58	1.20548002267594e-57	119.562481551254
SATB2	-0.334382341012224	4.41723831927847	-16.957216367028	4.96797820073028e-56	6.71348405504092e-56	115.538885453043
ZNF33B	-0.689389303060511	7.03226644577265	-16.6821266017423	1.66918890046589e-54	2.22558520062119e-54	112.033368019271
CREB3	0.924504275253806	9.10739267886635	16.0836388988947	3.14952775545499e-51	4.14411546770394e-51	104.511360185732
IRX4	-1.06508695645859	7.4013511509707	-15.7903597406754	1.20225748276269e-49	1.56137335423726e-49	100.879959497436
DAXX	-0.590441830137918	7.59428687375659	-15.47467500967	5.81537676721658e-48	7.45561124002126e-48	97.0130645013259
CSDA	1.44984286625695	9.69053763140749	15.1400371706901	3.38240524003723e-46	4.2815256203003e-46	92.9630666121458
MYST2	-0.742031459648148	8.87539300278373	-15.024379306344	1.36128451261269e-45	1.70160564076586e-45	91.5753538160451
NOLC1	0.776627274447244	7.53688436358456	14.8735278046574	8.29100191458322e-45	1.02358048328188e-44	89.7748656055575
TAF9B	-0.735185647729391	6.47273966950916	-14.5331377044299	4.69737255637563e-43	5.72850311753126e-43	85.7524246628323
HIST1H2BD	1.80451858743367	9.89291500290761	14.3544363560307	3.82370039966482e-42	4.6068679514034e-42	83.6635260537521
TFCP2	0.642962234951124	8.45127432952446	14.2931371009794	7.82111586358669e-42	9.31085221855559e-42	82.9506697891268
C2orf3	-0.783445309633773	6.59250761863688	-14.0275866661581	1.69863235997547e-40	1.99839101173584e-40	79.8846787237301
MYB	-0.259862868120468	4.65297683642954	-13.9656341129386	3.46523221225933e-40	4.02933978169689e-40	79.1746229529922
PITX1	1.65739346008956	7.23087877067067	13.67573635008	9.48629260993767e-39	1.09037846091238e-38	75.8788516283403
POU2F3	-0.445640291787024	4.74431925897883	-13.0265367791587	1.33349989282075e-35	1.5153407872963e-35	68.6635773858305
NCOR1	0.747533418573394	8.30400573882363	12.9708959823855	2.45521625009456e-35	2.75866994392647e-35	68.0561304477082
NOTCH1	0.847535341413387	6.98219537039865	12.9516373987336	3.03158312844412e-35	3.36842569827124e-35	67.8462901267918
SPG7	0.845774598942493	9.38153932611405	12.8727647797971	7.17428959029982e-35	7.88383471461519e-35	66.9891156682813
H2AFJ	-0.973960971215764	5.28850579714974	-12.6009390209683	1.35915616782701e-33	1.47734366068153e-33	64.0625487381643
ZNF639	-0.225685097598897	5.96366382657954	-11.3978265476673	3.61060343727309e-28	3.88236928739042e-28	51.645589874325
RBM9	0.57119304125801	9.28573880535645	11.0187767281859	1.53106332114294e-26	1.62879076717334e-26	47.923825741872
FUT1	-0.463532917200808	6.78424331071339	-10.4972859396512	2.27353027381122e-24	2.39318976190655e-24	42.9605406717517
FOXO3	0.830731223084248	9.98923402267527	10.0553863637361	1.36158767226439e-22	1.41832049194208e-22	38.9017518896557
PDLIM1	0.90361686292405	10.4418461956133	9.77663645793072	1.67754163025541e-21	1.72942436108805e-21	36.4128229974124
FOXK2	0.510511516429686	8.78299373604596	8.41205415189304	1.61359906356833e-16	1.64652965670238e-16	25.0617303016239
TRIB1	0.694470021927739	9.85260551472596	6.51125493719776	1.2504608161628e-10	1.26309173349778e-10	11.7204992021813
ZKSCAN4	0.163956111688589	6.87016248417639	5.40710431223173	8.25270185810394e-08	8.25270185810394e-08	5.39141273300051
