genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
PROP1	-0.688434850704648	6.94143914678325	-13.7548349696855	3.68039166136181e-39	4.56048531951354e-39	76.9536114361838
APBB2	-0.712028881826778	7.06781937297406	-13.6146590651042	1.80841912561041e-38	2.19318915233602e-38	75.3685304087461
TCF15	0.864745019615364	7.2746075236166	13.2306434567391	1.34233449562293e-36	1.59402221355222e-36	71.0810462470841
MYCL1	-0.644952333637269	6.11879132849047	-12.7382043657575	2.9821133589566e-34	3.46898900939849e-34	65.7042741376167
THRB	-0.50966481352688	7.24056498818408	-11.6799935570248	2.03454589319849e-29	2.31938231824627e-29	54.6368806426098
PKNOX2	-0.379522794855127	6.87436247945713	-10.6266301824564	6.56394362017169e-25	7.33617228136836e-25	44.3273232147039
MLL4	0.424393788184527	5.5013206272126	8.8560387635898	4.45322574822591e-18	4.88142053170917e-18	28.7439976372268
HCLS1	0.49155815607853	8.39661248030429	5.22351817069754	2.1891037120379e-07	2.35431908653133e-07	4.58277758750173
GTF2H3	0.330045111026459	7.55231156066026	4.97275460534213	7.92535146859599e-07	8.36564877240687e-07	3.33963882359473
PTTG1	0.380292356850285	9.51546947758471	3.77011036213253	0.000173987310485212	0.000180314121775583	-1.80947029408646
DUX1	-0.11575468995747	8.16663529369248	-2.60208245935333	0.00942058390503488	0.00958880861762479	-5.49082742175165
DIP2A	-0.0103705917038077	9.30710614439069	-0.234708841858	0.814488931628162	0.814488931628162	-8.83895440937224
