genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
NR2E1	-1.25670055097131	6.26366266833621	-27.4209061260946	1.84183150669386e-120	3.68366301338771e-120	263.834530203923
SRY	-1.12327294140929	6.05869805408967	-26.225399672126	9.41672672982763e-113	1.8080115321269e-112	246.095573870833
ATF7	-0.997785145505815	5.85488387062416	-26.1957575657843	1.46065039499597e-112	2.69658534460794e-112	245.656888400447
TFDP3	-0.943244254607652	6.21066596015298	-25.720013465196	1.66126766551131e-109	2.95336473868678e-109	238.62532354512
ASCL3	-1.31989988593491	7.06204801985566	-25.6847555597031	2.79644090255713e-109	4.79389869009794e-109	238.104932597822
ZNF507	-1.72864300250663	6.67367982322616	-24.7071242081236	4.98981933747219e-103	8.25901131719535e-103	223.7215533351
ZIM2	-1.32798479185667	7.26463537834352	-24.4031091530203	4.29956903448281e-101	6.8793104551725e-101	219.26906400576
NKX3-1	-1.07367489745963	6.80619197116666	-24.0573959660291	6.7375021410347e-99	1.04322613796666e-98	214.219230979841
ZNF215	-0.897802691830415	6.60689891871411	-22.7571696603535	1.05000873806632e-90	1.57501310709949e-90	195.373825662868
STAT4	-1.59747553386766	7.25393373865847	-22.5919651118222	1.13262041595778e-89	1.64744787775678e-89	192.998157817643
LHX3	-0.97025427596509	8.30583416294768	-22.1859297548875	3.83718180801858e-87	5.41719784661447e-87	187.179552036755
PHOX2B	-0.861620748637794	6.32899067912265	-21.9226332734094	1.65052790288874e-85	2.2635811239617e-85	183.422609363254
ZNF536	-1.06847336353251	6.52956476039284	-21.6222355009462	1.18678437391686e-83	1.58237916522248e-83	179.152712038781
HAND1	-0.805399718739229	6.50630718612403	-18.5105229965126	5.84442787826904e-65	7.58196049072741e-65	136.182218092041
TULP2	-0.588895958990956	6.44366647828788	-16.7907493611868	3.60610771820452e-55	4.5550834335215e-55	113.691525962201
HOXA11	-0.812908383802791	7.3884064691091	-15.2189943333257	1.17140549867354e-46	1.44172984452127e-46	94.1512321488517
ZNF611	1.02417378260555	8.24954633351469	14.3322969362289	4.5425312035079e-42	5.45103744420948e-42	83.6240135848121
PROP1	-0.688434850704648	6.94143914678325	-13.7600555225974	3.37631730990021e-39	3.95276172866366e-39	77.040080155491
TCF15	0.864745019615364	7.2746075236166	13.2428818127381	1.14455893254478e-36	1.30806735147975e-36	71.2403274054081
MYCL1	-0.644952333637269	6.11879132849047	-12.7434220754754	2.76132418643398e-34	3.08240839415886e-34	65.781474100221
THRB	-0.50966481352688	7.24056498818408	-11.6795718003115	2.01305527259926e-29	2.19606029738102e-29	54.6481740783101
PRDM14	-0.479018987377142	7.4196232607615	-10.7602547426432	1.81127841319456e-25	1.93203030740753e-25	45.6058843524826
PKNOX2	-0.379522794855127	6.87436247945713	-10.6171906207554	7.1047521438904e-25	7.41365441101606e-25	44.2495657963424
DUX4	0.526986750605243	7.75519937343186	8.95594949168794	1.93722832039108e-18	1.97844594422919e-18	29.5679155741488
ZNF160	0.689750280977002	8.99920787856012	8.23645455298452	6.30327969392396e-16	6.30327969392396e-16	23.8529232717874
