genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
POU4F2	-1.13491323498324	5.18132410388748	-30.2802290250553	8.86417380061003e-139	3.10246083021351e-138	305.994720400726
ASF1A	-1.40584303539108	7.00042335187435	-29.8380660698391	6.40531325361695e-136	2.15218525321529e-135	299.414261311704
PSMD9	-1.40821577789211	7.01293575852675	-29.7884557319469	1.34070264580562e-135	4.33150085567971e-135	298.67589121756
PRDM5	-1.06812815442938	6.51233896909322	-29.6950412086387	5.3873769594823e-135	1.67607283183894e-134	297.285561720729
NEUROD2	-1.44324768066924	6.77292812359349	-29.5068666956547	8.87492085443473e-134	2.66247625633042e-133	294.484908922149
HMGA2	-1.62266170895327	6.09509902420379	-29.4771285042242	1.38183704248386e-133	4.0025624678843e-133	294.042316844613
ZNF280A	-1.04599444957071	6.77788640991001	-29.1785383109947	1.17784328906468e-131	3.2979612093811e-131	289.598704135379
NR1I2	-1.02066215575062	6.25869499484273	-29.0856032885907	4.69818508212886e-131	1.27305660289943e-130	288.215800007397
NR1H4	-1.2077357954346	5.78870983172255	-28.4952688846724	3.07179187951306e-127	8.06345368372178e-127	279.43431095547
VDR	-1.07834073936172	8.06182887808257	-28.0021467695502	4.70072319239196e-124	1.19654772169977e-123	272.104675290203
AEBP1	3.16524476857178	10.241009588533	27.9049143545761	1.99424761722504e-123	4.9269647013795e-123	270.660276910781
CHD5	-1.08783877029867	5.85325805918343	-27.7437855033998	2.18540874834253e-122	5.24498099602207e-122	268.267401543445
NR2E1	-1.25670055097131	6.26366266833621	-27.4080702590787	3.19549837356288e-120	7.45616287164672e-120	263.284985690101
SRY	-1.12327294140929	6.05869805408967	-26.2212830589504	1.37677157614839e-112	3.12564357828284e-112	245.716977220846
ATF7	-0.997785145505815	5.85488387062416	-26.2087012035909	1.65806247977683e-112	3.66519074476984e-112	245.531192074167
TFDP3	-0.943244254607652	6.21066596015298	-25.7390323590642	1.69794742357677e-109	3.65711752770381e-109	238.604430393825
ASCL3	-1.31989988593491	7.06204801985566	-25.6614607039394	5.32602377690732e-109	1.11846499315054e-108	237.462063483345
DPF3	-0.9887520226427	7.00203832925573	-25.0482577178867	4.39613368902814e-105	9.00671292386254e-105	228.450392523825
ZNF507	-1.72864300250663	6.67367982322616	-24.6653429954614	1.2047245577607e-102	2.40944911552139e-102	222.841655930395
ZIM2	-1.32798479185667	7.26463537834352	-24.3764742943208	8.23093770462431e-101	1.60790410974056e-100	218.621012474508
NODAL	-1.30346859818577	7.17176462295497	-24.339648873625	1.40937496717463e-100	2.69062493733339e-100	218.083649061682
NKX3-1	-1.07367489745963	6.80619197116666	-24.048949380845	9.7818568108811e-99	1.82594660469781e-98	213.847459619757
CD80	-1.19603383993458	6.80852019502866	-24.0175329306132	1.54580759191168e-98	2.82277908088219e-98	213.390274762498
TCF20	-1.22531195518067	6.96775670328963	-23.6438469368723	3.53818595702959e-96	6.32356639128692e-96	207.962140420026
SSX1	-1.74148210573428	7.10418337177073	-23.4547416673252	5.49247996117354e-95	9.61183993205369e-95	205.222472001696
ZNF215	-0.897802691830415	6.60689891871411	-22.763604893334	1.18348147926328e-90	2.02882539302277e-90	195.254867385101
STAT4	-1.59747553386766	7.25393373865847	-22.5533265991647	2.42717397001285e-89	4.07765226962159e-89	192.237373959285
LHX3	-0.97025427596509	8.30583416294768	-22.1802216070075	5.0680994284424e-87	8.34745788214043e-87	186.902158970824
PHOX2B	-0.861620748637794	6.32899067912265	-21.9293147031425	1.814345562588e-85	2.93086590879601e-85	183.328568458532
CBL	-0.863223358399957	6.36810108066238	-21.7753628183761	1.62032107642696e-84	2.56805604565783e-84	181.141817144042
EDA2R	-0.857091982038696	7.31535976429442	-21.6725297521305	6.97647675455817e-84	1.08522971737571e-83	179.683753883905
ZNF536	-1.06847336353251	6.52956476039284	-21.6056276897141	1.80154672705912e-83	2.75145318314483e-83	178.736288389245
EYA1	-1.12033400701507	6.47886252167207	-20.6971616589564	6.45646700450985e-78	9.68470050676478e-78	165.964596376045
MCM6	1.61590049380391	9.13680861793159	19.0572431062469	4.14949167824434e-68	6.11504036793902e-68	143.418415400789
SSX2	-1.16237316810938	7.76236799013052	-18.5884632983457	2.3010873821258e-65	3.33260931204426e-65	137.112511118612
HAND1	-0.805399718739229	6.50630718612403	-18.5062080802363	6.92441235666654e-65	9.85848538915236e-65	136.013063719493
PSMC3	1.75828760460996	9.11767583696564	18.1045261154479	1.45657378620493e-62	2.0392033006869e-62	130.675469449938
IL22	-0.634947097221577	7.0370606079414	-16.8201299646976	2.68658868649684e-55	3.6995647486186e-55	113.984978869155
SIRT6	-0.577296490695023	8.08106513749281	-15.4643441719859	6.27177745141324e-48	8.49724686965665e-48	97.068565487489
HOXA11	-0.812908383802791	7.3884064691091	-15.2032614769198	1.50233844102367e-46	2.00311792136489e-46	93.9029492253379
RUNX1T1	-0.706291069757161	7.49353636078822	-14.553305222912	3.55466609606599e-43	4.66549925108661e-43	86.1616649482365
ZNF611	1.02417378260555	8.24954633351469	14.3075162255832	6.36217211613692e-42	8.22188396546924e-42	83.2880467488148
TAF6L	-0.657141464417446	6.24540169975354	-14.1786454611236	2.85253168960822e-41	3.63049487768318e-41	81.793568566287
PROP1	-0.688434850704648	6.94143914678325	-13.7488656624581	3.99632714858493e-39	5.01032060419603e-39	76.8717579125471
APBB2	-0.712028881826778	7.06781937297406	-13.6082029962888	1.97262440067536e-38	2.43677131848132e-38	75.2821456686861
TCF15	0.864745019615364	7.2746075236166	13.2222861980154	1.49145948189124e-36	1.81568980404151e-36	70.976329068654
ZNF835	-0.604571089674125	7.63893165498374	-12.832645929251	1.08141619419591e-34	1.29769943303509e-34	66.7135750556441
MYCL1	-0.644952333637269	6.11879132849047	-12.7325373003232	3.20577241179841e-34	3.79274482522628e-34	65.6324402406615
BMP6	-0.627299151870833	6.69070399047273	-12.5772307734156	1.71046779713688e-33	1.99554576332636e-33	63.9667871732725
TOP2A	1.75698720729729	7.48517795397031	12.2963295755721	3.41006897057088e-32	3.92391497983499e-32	60.9905010087549
THRB	-0.50966481352688	7.24056498818408	-11.676687590822	2.12122966612054e-29	2.4078823237044e-29	54.5954998421706
PRDM14	-0.479018987377142	7.4196232607615	-10.7565998358828	1.90815261880072e-25	2.13713093305681e-25	45.553430817196
PKNOX2	-0.379522794855127	6.87436247945713	-10.626919306295	6.58331059418706e-25	7.27629065673307e-25	44.3244496520475
MLL4	0.424393788184527	5.5013206272126	8.85258002620039	4.59519767351038e-18	5.01294291655678e-18	28.7129733691744
ZNF160	0.689750280977002	8.99920787856012	8.22024526481575	7.19265975142392e-16	7.74594127076422e-16	23.7217365260495
POGZ	0.498535921198278	5.5431924844223	6.9094722293814	9.29768277763648e-12	9.88614371292992e-12	14.403639084454
HCLS1	0.49155815607853	8.39661248030429	5.21946125602731	2.23701478477016e-07	2.34886552400867e-07	4.56175372488379
GTF2H3	0.330045111026459	7.55231156066026	4.96957137611393	8.05560685476662e-07	8.35396266420242e-07	3.32383736082741
MBTD1	0.174538527720197	4.74589475541618	4.50892406135183	7.39206704534552e-06	7.57236136352468e-06	1.19290438255042
PTTG1	0.380292356850285	9.51546947758471	3.76711622246826	0.000176073352853525	0.000178194718550555	-1.82078782105735
DUX1	-0.11575468995747	8.16663529369248	-2.60128399940688	0.0094426539927444	0.0094426539927444	-5.49302176945447
