genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
POU4F2	-1.13491323498324	5.18132410388748	-30.2925537697367	8.19832164270565e-139	2.68722764955352e-138	306.072840103251
DMC1	-1.44261307121452	5.80259642601319	-29.9477564499559	1.38582950716007e-136	4.3033653117076e-136	300.944563806269
PRDM5	-1.06812815442938	6.51233896909322	-29.709661407161	4.79043456003467e-135	1.41317819521023e-134	297.402995361187
NEUROD2	-1.44324768066924	6.77292812359349	-29.5067648663956	9.80828339177066e-134	2.75566057197366e-133	294.384986690108
HMGA2	-1.62266170895327	6.09509902420379	-29.4734068925201	1.61126124681807e-133	4.32110970737572e-133	293.888809773922
ZNF280A	-1.04599444957071	6.77788640991001	-29.1931188935064	1.04331276718412e-131	2.67632405495058e-131	289.719963408234
NR1I2	-1.02066215575062	6.25869499484273	-29.1015163496073	4.07669009241512e-131	1.00218631438538e-130	288.357653823705
NR1H4	-1.2077357954346	5.78870983172255	-28.5006887432249	3.10045531892105e-127	7.31707455265367e-127	279.425032983956
VDR	-1.07834073936172	8.06182887808257	-28.0120755657662	4.41941140609668e-124	1.0028664344604e-123	272.1663448182
NR2E1	-1.25670055097131	6.26366266833621	-27.4101822982832	3.35817179947607e-120	7.33822726552178e-120	263.235332362192
SRY	-1.12327294140929	6.05869805408967	-26.2258401030021	1.38289231021338e-112	2.91395165366391e-112	245.712481294462
ATF7	-0.997785145505815	5.85488387062416	-26.2185662582245	1.53972429341039e-112	3.13254252797287e-112	245.605126094276
TFDP3	-0.943244254607652	6.21066596015298	-25.7506875107193	1.53085336143571e-109	3.01067827749022e-109	238.707874129355
ASCL3	-1.31989988593491	7.06204801985566	-25.6599394612833	5.82733031535595e-109	1.10907254389033e-108	237.372094071102
DPF3	-0.9887520226427	7.00203832925573	-25.0559996622668	4.17967889253264e-105	7.70628295810706e-105	228.500745357176
ZNF507	-1.72864300250663	6.67367982322616	-24.6578793062854	1.42739260939896e-102	2.55200496831936e-102	222.672088213252
GRM6	-1.38432014175188	6.76142288230131	-24.4715227106237	2.17721553534967e-101	3.77810931134207e-101	219.949602809293
ZIM2	-1.32798479185667	7.26463537834352	-24.3736328002257	9.09541581732708e-101	1.53322723777799e-100	218.52110947777
NKX3-1	-1.07367489745963	6.80619197116666	-24.0516772302004	9.94390238197225e-99	1.62969511260101e-98	213.830915472142
TCF20	-1.22531195518067	6.96775670328963	-23.6422589333287	3.81942269872364e-96	6.09043078985661e-96	207.885587839054
ZNF215	-0.897802691830415	6.60689891871411	-22.7706755049787	1.12142625880417e-90	1.74116182288016e-90	195.308500012575
STAT4	-1.59747553386766	7.25393373865847	-22.5463676126831	2.80956342699928e-89	4.25036518443481e-89	192.091063380234
LHX3	-0.97025427596509	8.30583416294768	-22.1833844347551	5.06342536478526e-87	7.46855241305826e-87	186.902895308891
PHOX2B	-0.861620748637794	6.32899067912265	-21.9362763101877	1.71497158224433e-85	2.46788593542477e-85	183.38463460786
ZNF536	-1.06847336353251	6.52956476039284	-21.6052787155063	1.88598985075273e-83	2.64936669510502e-83	178.690337890028
HAND1	-0.805399718739229	6.50630718612403	-18.508986150829	6.84179554792811e-65	9.38757993785485e-65	136.024749038691
FBN1	1.86385889749911	10.5776733440857	16.0340681224065	5.60601738998442e-51	7.51715968202457e-51	104.066421411959
HOXA11	-0.812908383802791	7.3884064691091	-15.2017615632601	1.55000770523106e-46	2.03223232463628e-46	93.8714336340254
AKAP8L	0.847981132613497	6.95208605022165	14.5097729575357	6.00442360067363e-43	7.70132592260313e-43	85.6390067833096
ZNF611	1.02417378260555	8.24954633351469	14.3030184295296	6.77663393671237e-42	8.50683834608575e-42	83.2247761830391
PROP1	-0.688434850704648	6.94143914678325	-13.7484508840192	4.05250883208353e-39	4.98120877276934e-39	76.8574364221146
FARSA	1.26033609656188	8.05899231103518	13.738152856266	4.55648864740121e-39	5.48638428972799e-39	76.7407255605892
TCF15	0.864745019615364	7.2746075236166	13.2188421540691	1.56210812709781e-36	1.84328758997542e-36	70.9298323607689
ZNF835	-0.604571089674125	7.63893165498374	-12.8331848732551	1.08290814034018e-34	1.25277608392295e-34	66.7117599915504
MYCL1	-0.644952333637269	6.11879132849047	-12.7319913001639	3.24757182907631e-34	3.68474495991351e-34	65.6191066892333
THRB	-0.50966481352688	7.24056498818408	-11.6783901979742	2.09554276301865e-29	2.33277401920944e-29	54.6071370084869
IGHM	2.27047774610233	9.55340398138433	11.5471356786962	7.93971748997074e-29	8.67487651681988e-29	53.2835174244597
PRDM14	-0.479018987377142	7.4196232607615	-10.7578581828644	1.8924995351698e-25	2.03013586500033e-25	45.5611163372408
PKNOX2	-0.379522794855127	6.87436247945713	-10.6323169995349	6.27699889027533e-25	6.61326668796865e-25	44.3712359655603
ZNF721	0.906475109110481	9.51631488312614	10.4406807268867	3.83420954494046e-24	3.96874321318398e-24	42.5757885083349
ZNF160	0.689750280977002	8.99920787856012	8.2170521443198	7.38318249477819e-16	7.51047874468816e-16	23.6954013662242
POGZ	0.498535921198278	5.5431924844223	6.90727055159444	9.44249830591309e-12	9.44249830591309e-12	14.3879158878832
